/guidance/salmonella-get-your-egg-laying-hens-tested,[(0, 0.97953571417036667)]
/government/publications/ahvla-science-strategy-2012-to-2015,[(0, 0.94301986073957456), (4, 0.014248512350349964), (3, 0.014247081913228588)]
/government/organisations/animal-and-plant-health-agency/about/social-media-use,[(0, 0.95889495860415996), (2, 0.010303649360437121), (4, 0.01026839175758246)]
/government/publications/importing-plant-material-record-of-details,[(0, 0.93176736144268757), (1, 0.017070456091707265), (4, 0.017059432690230792)]
/government/publications/post-tb-sale-isolation-unit-application,[(0, 0.93641881868972177), (1, 0.015899405696980323), (4, 0.015899000030517529)]
/government/news/apha-exhibition-stands-at-industry-shows-in-2015,[(0, 0.96591410037179937)]
/government/organisations/animal-and-plant-health-agency/about/recruitment,[(0, 0.95450187819668952), (2, 0.011402015695476162), (4, 0.011367066456706812)]
/government/publications/plant-imports-authorised-points-of-entry-to-the-uk,[(0, 0.89862361632362731), (1, 0.02537814170086412), (2, 0.025345803409486684)]
/guidance/register-a-travelling-circus-or-animal-act-to-travel-in-the-eu,[(0, 0.96420180645463127)]
/government/statistics/key-historical-changes,[(0, 0.90336362010829918), (2, 0.024222152158043343), (3, 0.02414030862921647)]
/government/statistics/bovine-tb-statistics-outcome-of-user-consultation,[(0, 0.92750519716309354), (4, 0.018125227028188275), (3, 0.018124178794759836)]
/government/publications/apha-staff-survey-results-2015,[(2, 0.65425154572058331), (0, 0.28992019839003713), (1, 0.018692088165922112)]
/guidance/bovine-tb-testing-intervals-2016,[(0, 0.965988829341206)]
/government/consultations/charges-for-statutory-services-provided-by-apha-proposed-changes,[(0, 0.95176889368070805), (1, 0.012088360613330009), (4, 0.012049394347954474)]
/government/publications/ahvla-regulatory-and-compliance-policy,[(0, 0.9487683765803544), (3, 0.012812527176716047), (4, 0.012808655116732679)]
/government/publications/using-animal-by-products-in-compost-or-biogas-approval-application,[(0, 0.94637868255164481), (4, 0.013408213549918798), (3, 0.013407017941685476)]
/government/collections/guidance-on-importing-and-exporting-live-animals-or-animal-products,[(0, 0.94401940858139499), (4, 0.013999679956347436), (1, 0.013996358025180129)]
/government/publications/badger-vaccine-deployment-project-lesson-learned-report,[(0, 0.93063813809416962), (1, 0.017431141858759557), (4, 0.017315034475989186)]
/guidance/bee-health,[(0, 0.97070765355856992)]
/government/news/bovine-tb-eradication-strategy-delivering-results,[(0, 0.96841513298576676)]
/government/news/bovine-tb-biosecurity-plan-and-information-hub-launched,[(0, 0.96884692572900877)]
/government/publications/declaration-of-the-disposal-of-catering-waste-from-international-means-of-transport,[(0, 0.93565457723285972), (2, 0.016213476829392115), (4, 0.016045615410567055)]
/government/publications/bovine-tb-surveillance-in-great-britain-2014,[(0, 0.95384168658410662), (1, 0.011572790234358836), (4, 0.011530803149737539)]
/government/publications/bovine-tb-surveillance-in-great-britain,[(0, 0.95592858666846137), (1, 0.011098868259972784), (4, 0.010993276230956908)]
/government/publications/plant-varieties-and-seeds-gazette-2015,[(0, 0.95589804826286928), (1, 0.011027778734509976), (4, 0.011025652077685881)]
/government/publications/animals-germplasm-and-animal-products-to-the-eu-veterinary-health-certification,[(0, 0.91949205981958582), (4, 0.020129436324650925), (3, 0.020128667899382838)]
/government/publications/equidae-to-the-eu-veterinary-health-certification,[(0, 0.92223392173192931), (4, 0.019444535586654162), (3, 0.019442095821931217)]
/government/publications/poultry-to-eu-veterinary-health-certification,[(0, 0.91979352038987394), (4, 0.02005397789424181), (3, 0.020052467816330778)]
/guidance/anthrax-how-to-spot-and-report-the-disease,[(0, 0.96458548362913965)]
/government/publications/contingency-plan-template-for-type-2-transporters,[(0, 0.94379344088805939), (2, 0.01406514366554879), (4, 0.014047937542666835)]
/government/publications/animal-transport-contingency-plan-template-for-specific-journey,[(0, 0.93387586739431483), (2, 0.016531918081295522), (1, 0.016531066909094061)]
/government/publications/animal-products-and-pathogens-application-for-import-licence,[(0, 0.91864798167695993), (2, 0.020377436984141815), (4, 0.020326417985780127)]
/government/news/rpa-provides-flood-support-for-farmers-and-continues-to-make-bps-payments,[(0, 0.97072949739688152)]
/government/publications/carry-agent-or-portal-carry-agent-for-animal-quarantine-application,[(0, 0.88861362997423687), (1, 0.027847915779972792), (4, 0.027847370361670096)]
/government/publications/testing-for-tb-in-your-herd,[(0, 0.9420916518523168), (3, 0.014518095008142537), (4, 0.014468839883181371)]
/government/publications/what-happens-if-tb-is-identified-in-your-herd,[(0, 0.95165702995216206), (3, 0.012112969283204151), (4, 0.012081510712471783)]
/government/news/porcine-epidemic-diarrhoea-ped-becomes-notifiable-disease-in-england,[(0, 0.96329359944750348)]
/government/news/apha-signs-concordat-on-openness-on-animal-research,[(0, 0.96253247521340612)]
/guidance/how-to-deal-with-non-bovine-tb-in-your-animals,[(0, 0.969965997825462)]
/government/publications/apha-disease-surveillance-reports-2015,[(1, 0.48981188635681189), (0, 0.47400313218632556), (4, 0.012063481509666079)]
/government/publications/low-pathogenic-avian-influenza-h5n1-in-scotland-uk,[(4, 0.50223059915107693), (0, 0.42807873348683056), (1, 0.023236612037607664)]
/government/news/scientists-awarded-ebola-medal-for-service-in-west-africa,[(0, 0.96198569332622008)]
/government/publications/outbreaks-of-h7n8-avian-influenza-in-poultry-in-the-usa,[(0, 0.52039629779151797), (4, 0.4171305505056358), (3, 0.020827774823318206)]
/government/publications/licensed-finishing-units-for-cattle-application,[(0, 0.95362963483387242), (2, 0.011627012072836026), (4, 0.011582542901978774)]
/guidance/moving-prohibited-plants-plant-pests-pathogens-and-soil,[(0, 0.97728440219113921)]
/government/publications/foieir-responses-published-by-apha-february-2016,[(0, 0.92597732574998204), (1, 0.018509944247656108), (4, 0.018504742085776394)]
/government/publications/restricted-and-processed-animal-proteins-application-to-transport-and-use-in-animal-feed,[(0, 0.92722386138557522), (4, 0.018198070241827371), (3, 0.018194661915402654)]
/government/publications/egg-packing-centre-registration,[(0, 0.94262113211119913), (4, 0.014349292910160089), (3, 0.014347862504590874)]
/government/publications/egg-production-site-registration,[(0, 0.94414429654730869), (4, 0.013968296675492034), (3, 0.013966763340819843)]
/government/publications/egg-hatchery-and-chick-breeding-premises-registration,[(0, 0.93482765216279273), (1, 0.016343972352784467), (4, 0.016281168855917204)]
/government/publications/circus-or-animal-act-registration,[(0, 0.92512933138472597), (2, 0.019115448555815512), (4, 0.018586780300361351)]
/government/publications/tse-restricted-cattle-application-for-movement-licence,[(0, 0.93799444282392186), (3, 0.015509271923353664), (4, 0.015500676379499069)]
/guidance/fallen-stock,[(0, 0.97053423882795031)]
