/guidance/salmonella-get-your-egg-laying-hens-tested,[(2, 0.97954209520297786)]
/guidance/bringing-non-specified-animal-pathogens-or-carriers-into-the-uk,[(2, 0.95955948224924958), (0, 0.010173150191085572), (4, 0.010089524314444155)]
/government/publications/biodiesel-production-approval-application,[(2, 0.9339973141772997), (4, 0.016504820926062279), (3, 0.016504472865058802)]
/government/publications/handling-and-storage-plants-for-animal-by-products-application,[(2, 0.93619613911003663), (1, 0.015955418056220819), (4, 0.015954754065066811)]
/government/publications/incineration-of-animal-by-products-approval-application,[(2, 0.93850215917434276), (0, 0.015383995898233306), (4, 0.015372423660616802)]
/government/publications/keeping-a-wild-disabled-bird-licence-application,[(2, 0.94452403919160832), (0, 0.013960879691391143), (4, 0.013838883376484317)]
/government/publications/pet-food-plant-approval-application,[(2, 0.93810788344289275), (0, 0.015479872771654296), (4, 0.015471002751072924)]
/government/publications/pasteurisation-of-animal-by-products-and-catering-waste-approval-application,[(2, 0.94605367131831486), (4, 0.013489250157059658), (3, 0.013488405354075358)]
/government/publications/burning-poultry-manure-at-your-farm-apply-for-approval,[(2, 0.94210847359623273), (3, 0.01447624415751797), (4, 0.0144758150599311)]
/government/publications/zoo-animals-feed-application-to-use-abps,[(2, 0.94622309371044688), (3, 0.013448045906868987), (4, 0.01344697739925858)]
/government/publications/bats-submission-for-rabies-screening,[(2, 0.90617217132281402), (0, 0.02354891016755668), (4, 0.02342966684590294)]
/government/publications/endangered-species-declaration-of-a-gift-or-loan,[(0, 0.85477733040418524), (2, 0.098410271197317822), (3, 0.016460141923224907)]
/government/publications/application-for-approval-or-re-inspection-as-a-poultry-compartment-free-from-avian-influenza-and-newcastle-disease,[(2, 0.94728801410457431), (3, 0.013182208153046016), (0, 0.013180020203340413)]
/government/news/apha-launches-new-customer-service-standards,[(2, 0.89806905745941124), (0, 0.049679165465660903), (4, 0.017417913479343176)]
/government/publications/defra-approved-disinfectant-application,[(2, 0.93075624233655418), (3, 0.017318182590716654), (4, 0.017316202489761144)]
/government/news/protecting-the-nation-from-animal-diseases-for-150-years,[(2, 0.96628216574410575)]
/government/publications/reports-relating-to-recent-cases-of-avian-influenza-bird-flu,[(2, 0.94116158906503045), (3, 0.015118085296418133), (0, 0.014582228211987623)]
/government/publications/animal-health-and-welfare-framework-2015-to-2017,[(2, 0.93837837241624422), (0, 0.015515451291008321), (4, 0.015369323603296807)]
/government/news/apha-data-will-support-state-of-the-art-animal-health-innovation-hub,[(2, 0.96785665921565833)]
/government/publications/apha-science-strategy-2015-to-2020,[(2, 0.93890317675854296), (0, 0.015337382526934716), (3, 0.015253756058887019)]
/government/publications/ahvla-science-strategy-2012-to-2015,[(2, 0.94285389578737722), (0, 0.014328838999965064), (4, 0.014272887901189553)]
/government/organisations/animal-and-plant-health-agency/about/social-media-use,[(2, 0.74976626737723029), (0, 0.21930706014296625), (4, 0.010325352834991385)]
/government/publications/importing-plant-material-record-of-details,[(2, 0.9316209395100693), (0, 0.017098903194034405), (4, 0.01709620027608268)]
/government/publications/post-tb-sale-isolation-unit-application,[(2, 0.93631862210554062), (4, 0.015924575293996497), (3, 0.015923830243642127)]
/government/news/apha-exhibition-stands-at-industry-shows-in-2015,[(2, 0.96581000310823262)]
/government/organisations/animal-and-plant-health-agency/about/recruitment,[(2, 0.95438491723089103), (0, 0.011474199638535878), (4, 0.011380694099623889)]
/government/publications/plant-imports-authorised-points-of-entry-to-the-uk,[(2, 0.89843492263741809), (0, 0.025437453100561117), (4, 0.025376710544022813)]
/guidance/register-a-travelling-circus-or-animal-act-to-travel-in-the-eu,[(2, 0.96416884943851044)]
/government/statistics/key-historical-changes,[(2, 0.90322992649140965), (0, 0.02423824276663341), (4, 0.024182037801152176)]
/government/statistics/bovine-tb-statistics-outcome-of-user-consultation,[(2, 0.92739095859862741), (0, 0.018154581949521277), (1, 0.01815208045226958)]
/government/publications/apha-staff-survey-results-2015,[(2, 0.70779453666223879), (0, 0.23614261737138884), (3, 0.018688320773593305)]
/guidance/bovine-tb-testing-intervals-2016,[(2, 0.96592757517693839)]
/government/consultations/charges-for-statutory-services-provided-by-apha-proposed-changes,[(2, 0.95173186832313827), (0, 0.012081927707643826), (3, 0.012062225866971919)]
/government/publications/ahvla-regulatory-and-compliance-policy,[(2, 0.94867873349630838), (3, 0.01283381078688026), (0, 0.012832095297870844)]
/government/publications/using-animal-by-products-in-compost-or-biogas-approval-application,[(2, 0.94628695325867895), (3, 0.013431658852969378), (4, 0.013431600076896134)]
/government/collections/guidance-on-importing-and-exporting-live-animals-or-animal-products,[(2, 0.9439287010698364), (0, 0.014018875477524595), (4, 0.014017988984295928)]
/government/publications/badger-vaccine-deployment-project-lesson-learned-report,[(2, 0.93065175992488947), (4, 0.017339849902535169), (3, 0.017339203361464064)]
/guidance/bee-health,[(2, 0.97065784014726841)]
/government/news/bovine-tb-eradication-strategy-delivering-results,[(2, 0.96837131708347335)]
/government/news/bovine-tb-biosecurity-plan-and-information-hub-launched,[(2, 0.9688045665835725)]
/government/publications/declaration-of-the-disposal-of-catering-waste-from-international-means-of-transport,[(2, 0.93566679305229805), (0, 0.016109603447006293), (4, 0.016079987060548643)]
/government/publications/bovine-tb-surveillance-in-great-britain-2014,[(2, 0.95379490592220373), (4, 0.01155661462349211), (3, 0.011552500131030497)]
/government/publications/bovine-tb-surveillance-in-great-britain,[(2, 0.95595977657694386), (0, 0.011014004501945791), (3, 0.011009101114714452)]
/government/publications/plant-varieties-and-seeds-gazette-2015,[(2, 0.95578629689429362), (0, 0.011068546156919492), (4, 0.011048916936817171)]
/government/publications/animals-germplasm-and-animal-products-to-the-eu-veterinary-health-certification,[(2, 0.91933561628092886), (0, 0.020171695729118741), (4, 0.020164539452426095)]
/government/publications/equidae-to-the-eu-veterinary-health-certification,[(2, 0.92206001172771035), (0, 0.019504825077805578), (4, 0.019478815797681685)]
/government/publications/poultry-to-eu-veterinary-health-certification,[(2, 0.91957765589501106), (0, 0.020144951496549494), (3, 0.020092705364936809)]
/guidance/anthrax-how-to-spot-and-report-the-disease,[(2, 0.96454211744612384)]
/government/publications/contingency-plan-template-for-type-2-transporters,[(2, 0.94368335150753624), (0, 0.014094429084230056), (1, 0.014078744357775713)]
/government/publications/animal-transport-contingency-plan-template-for-specific-journey,[(2, 0.93369630343384524), (0, 0.016622331103536198), (4, 0.016561008870585314)]
